city,neighbourhood,description,link,House No.,Area,Price_per_month,Number_of_rooms,Floor,No_of_floors,Build_year,Building_type,Heating_system,Equipment,energy_class,Nearest_kindergarten,Nearest_educational_institution,Nearest_shop,Public_transport_stop,Description,Additional premises,Additional Equipment,Security,Flat No.,Building Energy Efficiency Class,USEFUL
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Vytenio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-vytenio-g-isnuomojamas-naujos-statybos-kokybiskomis-4-1108489/,,40.11 ,550 ,1,2,7,2020,Brick,Central thermostat,Fully equipped,,490.0,240.0,220.0,30.0,,Terrace Closet,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower Recuperation,Steel doors Code door lock Video surveillance,,A+,
Vilnius,Pašilaičiai,"Vilnius, Pašilaičiai, Perkūnkiemio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-perkunkiemio-g-4-1108475/,9,64 ,470 ,2,4,9,2007,Block house,Central thermostat,Fully equipped,1 Class Good (1-3),90.0,1100.0,390.0,140.0,,,,,,,
Vilnius,Šeškinė,"Vilnius, Šeškinė, Gelvonų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-seskineje-gelvonu-g-nuomoja-savininkas-galima-isikelti-iskart-4-1104541/,4,52 ,480 ,2,2,5,1960,Block house,"Central, central thermostat",Fully equipped,1 Class Good (1-3),230.0,200.0,480.0,140.0,Separate bathroom and WC,Storeroom Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Šv. Stepono g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-stepono-g-nuomojamas-jaukus-2-k-butas-su-erdvia-terasa-4-876479/,27F,54.37 ,599 ,2,1,5,2007,Brick,"Electric, central thermostat",Fully equipped,1 Class Good (1-3),60.0,170.0,150.0,140.0,Private yard,Terrace Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Bath,Steel doors Code door lock Video surveillance,,,
Vilnius,Pilaitė,"Vilnius, Pilaitė, Karaliaučiaus g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-karaliauciaus-g-isnuomojamas-naujas-jaukus-2-kambariu-butas-4-1108449/,28,46 ,550 ,2,3,4,2021,Monolithic,Central thermostat,Fully equipped,,500.0,820.0,650.0,380.0,New sewage system New electrical installation Private yard Kitchen merged with room,Balcony Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Bath Recuperation,Steel doors Code door lock,,A+,
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Žygio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zygio-g-nuomojamas-naujai-irengtas-siltas-butas-4-1107117/,1,25 ,450 ,1,4,9,1969,Brick,Central,Fully equipped,1 Class Good (1-3),310.0,340.0,100.0,50.0,,,,,,,
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Sakalų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-sakalu-g-nuomojamas-naujai-dizainerio-irengtas-studio-4-930071/,33,15 ,280 ,1,6,6,1988,Brick,Central,Fully equipped,1 Class Good (1-3),410.0,200.0,290.0,90.0,,,,,,,
Vilnius,Baltupiai,"Vilnius, Baltupiai, Didlaukio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-didlaukio-g-nuomojamas-katik-svieziai-suremontuotas-vieno-4-1108413/,65,33 ,300 ,1,1,9,1980,Brick,Central,Fully equipped,,80.0,140.0,520.0,240.0,High ceiling New sewage system New electrical installation Kitchen merged with room,Storeroom Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Shower,,,,
Vilnius,Pilaitė,"Vilnius, Pilaitė, Vydūno g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-vyduno-g-nuomojamas-tvarkingas-2-kambariu-butas-4-1108409/,,50.24 ,550 ,2,3,5,1995,Block house,Central,Fully equipped,1 Class Good (1-3),0.0,0.0,0.0,0.0,,Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Shower,Steel doors,,,
Vilnius,Justiniškės,"Vilnius, Justiniškės, Rygos g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-justiniskese-rygos-g-nuomojamas-irengtas-1-kamb-butas-su-pozemine-4-1108401/,6,47.42 ,1 000 ,1,1,11,2010,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),210.0,230.0,180.0,270.0,Private entrance New sewage system New electrical installation Private yard Internet Cable television Kitchen merged with room,Balcony Parking space Closet,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower Recuperation,Alarm system,,,
Vilnius,Justiniškės,"Vilnius, Justiniškės, Rygos g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-justiniskese-rygos-g-nuomojamas-irengtas-1-kamb-butas-su-parkingo-4-1108397/,6,28.33 ,700 ,1,1,11,2010,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),210.0,230.0,180.0,270.0,Private yard Internet Cable television Kitchen merged with room,Parking space Closet,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower Recuperation,Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Šv. Ignoto g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-ignoto-g-isnuomojamas-isskirtinis-prabangus-ir-4-1030823/,5,162 ,2 500 ,3,2,4,"1940 construction, 2010 renovation",Brick,Central thermostat,Fully equipped,,250.0,180.0,310.0,240.0,High ceiling Private yard Internet Kitchen merged with room,Parking space Closet,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Fireplace Dish washer Shower Bath,Steel doors Alarm system Code door lock Video surveillance,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Mindaugo g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-mindaugo-g-laisvas-nuo-gruodzio-1-d-jaukus-klasikinis-4-711641/,,86 ,950 ,3,4,7,2003,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),170.0,130.0,100.0,250.0,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Subačiaus g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-subaciaus-g-butas-vilniaus-senamiestyje-autentiskas-4-1108385/,,45 ,580 ,2,1,3,1972,Brick,"Gas, electric",Fully equipped,,330.0,340.0,190.0,360.0,Private yard Internet,,Furniture Washing machine Refrigerator Kitchen furniture Stove Shower,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, J. Basanavičiaus g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-j-basanaviciaus-g-2k-gerai-irengtas-butas-vilniaus-4-1030049/,6,45 ,600 ,2,1,4,1991,Brick,Central,Fully equipped,1 Class Good (1-3),270.0,260.0,210.0,10.0,Private yard Cable television Internet New sewage system New electrical installation Kitchen merged with room,,Furniture Plastic pipes Washing machine Refrigerator Kitchen furniture Stove Shower,Steel doors,,,
Vilnius,Jeruzalė,"Vilnius, Jeruzalė, Miežių g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-jeruzaleje-mieziu-g-isnuomojamas-1-k-487-m2-butas-irengtas-4-411467/,,48.7 ,450 ,1,4,6,1998,Brick,Central thermostat,Fully equipped,,190.0,290.0,400.0,440.0,Internet Cable television,Storeroom Balcony,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove,Steel doors Alarm system,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, V. Pietario g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-v-pietario-g-isnuomuojamas-1-kambario-butas-bendrabutyje-4-1108251/,,18 ,270 ,1,5,5,1976,Brick,Central,Fully equipped,,370.0,350.0,290.0,20.0,Kitchen merged with room,,Washing machine Furniture Refrigerator Kitchen furniture Stove Shower,Steel doors,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, S. Skapo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-s-skapo-g-4-1108205/,3,70 ,750 ,2,1,2,1940,Brick,Gas,Fully equipped,,590.0,130.0,130.0,200.0,Private entrance Two-floor flat Separate bathroom and WC New sewage system Private yard,Parking space,Furniture Refrigerator Floor heating system Kitchen furniture Stove Fireplace Bath,Steel doors,10,,
Vilnius,Šiaurės miestelis,"Vilnius, Šiaurės miestelis, Apkasų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-apkasu-g-nuo-2021-10-25-isnuomojamas-jaukus-1-kambario-4-1108195/,10,25.58 ,350 ,1,3,5,1967,Brick,Central,Fully equipped,1 Class Good (1-3),200.0,300.0,150.0,230.0,Kitchen merged with room Place of residence can be declared,Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, M. K. Čiurlionio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-m-k-ciurlionio-g-isnuomojamas-kambarys-tvarkingame-4-1108141/,25A,20 ,220 ,1,5,5,1980,Brick,Central,Fully equipped,,260.0,360.0,550.0,400.0,,,,,,,
Vilnius,Grigiškės,"Vilnius, Grigiškės, Jaunimo skg., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-grigiskese-jaunimo-skg-kompaktiskas-ir-tvarkingas-1-kambario-butas-4-1108123/,,18 ,230 ,1,2,5,1971,Brick,Central,Fully equipped,,250.0,330.0,190.0,160.0,Cable television Internet Kitchen merged with room,,Furniture Washing machine Refrigerator Kitchen furniture Stove Shower,Code door lock,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, S. Konarskio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-s-konarskio-g-be-tarpininku-isnuomojamas-jaukus-2-kambariu-4-1108121/,,30 ,530 ,2,1,2,1950,Wooden house,Gas,Fully equipped,,190.0,140.0,500.0,120.0,Private entrance High ceiling Private yard Kitchen merged with room,Storeroom,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Shower,Steel doors Alarm system,,,
Vilnius,Lazdynai,"Vilnius, Lazdynai, Architektų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-architektu-g-nuo-2021m-gruodzio-1d-atsilaisvina-ir-bus-4-979607/,66,62 ,600 ,2,1,10,1976,Block house,Electric,Fully equipped,1 Class Good (1-3),150.0,100.0,380.0,100.0,Private entrance High ceiling New sewage system New electrical installation Internet Cable television Kitchen merged with room,Storeroom Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Shower,Steel doors Video surveillance,1A,,
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Liepyno g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-liepyno-g-4-1108093/,,54 ,600 ,2,5,5,1986,Brick,Central,Fully equipped,,290.0,290.0,330.0,220.0,,,Washing machine Furniture Refrigerator Kitchen furniture Stove Shower,Steel doors,,,
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Žirmūnų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-nuomojamas-jaukus-1-kambario-butas-zirmunuose-4-1108085/,57,21.5 ,300 ,1,5,9,1966,Brick,Central,Fully equipped,1 Class Good (1-3),440.0,140.0,170.0,190.0,,,,,53,,
Vilnius,Pilaitė,"Vilnius, Pilaitė, Elbingo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-elbingo-g-laisvas-nuo-lapkricio-1d-550men-4-1107741/,,54 ,550 ,2,4,4,2017,Block house,Central thermostat,Fully equipped,,270.0,410.0,250.0,230.0,Private yard,Balcony Parking space Closet,Washing machine Furniture Recuperation,Code door lock Video surveillance,,A,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Pylimo g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pylimo-g-isnuomojamas-butas-miesto-centre-patogus-4-1108037/,,22 ,250 ,1,4,4,1890,Brick,Central,Fully equipped,1 Class Good (1-3),160.0,370.0,300.0,110.0,,,Furniture,,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Kedrų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-kedru-g-nuo-spalio-20d-atsilaisvina-jaukus-1659kvm-4-1108025/,6,16.59 ,320 ,1,1,5,1982,Brick,Central,Fully equipped,1 Class Good (1-3),260.0,210.0,80.0,220.0,Kitchen merged with room,Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Shower,Steel doors Code door lock,,,
Vilnius,Pašilaičiai,"Vilnius, Pašilaičiai, Jurgio Baltrušaičio g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-jurgio-baltrusaicio-g-nuomojamas-butas-j-baltrusaicio-g-2004-m-4-1024787/,11,80 ,750 ,3,9,9,2004,Brick,Central thermostat,Fully equipped,,310.0,210.0,350.0,180.0,,,,,,,
Vilnius,Pilaitė,"Vilnius, Pilaitė, Nidos g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-nidos-g-isnuomojamas-3-kambariu-butas-pilaiteje-4-1107995/,,66 ,430 ,3,5,9,2015,Block house,Central,Fully equipped,,90.0,580.0,130.0,200.0,,,,,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, S. Konarskio g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-s-konarskio-g-isnuomojamas-irengtas-3-ju-kambariu-butas-4-1032967/,28A,100 ,690 ,3,3,5,1996,Brick,Central thermostat,Fully equipped,,370.0,150.0,140.0,170.0,Separate bathroom and WC Private yard Internet Cable television,Storeroom Balcony Parking space Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Bath,Steel doors Code door lock,,,
Vilnius,Fabijoniškės,"Vilnius, Fabijoniškės, Fabijoniškių g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-fabijoniskiu-g-nuo-2021-11-15-d-ilgalaikei-nuomai-4-1104537/,5,38 ,450 ,1,8,9,2017,Brick,Central,Fully equipped,,280.0,410.0,290.0,350.0,,,,,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Naugarduko g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-naugarduko-g-nuomojamas-1-kamb-butas-vilniuje-4-1107943/,,18 ,300 ,1,2,5,1969,Brick,Central,Fully equipped,1 Class Good (1-3),200.0,190.0,300.0,230.0,,,,,,,
Vilnius,Viršuliškės,"Vilnius, Viršuliškės, Šešuolių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-sesuoliu-g-nuo-sausio-1-d-isnuomojamas-jaukus-2-4-1107783/,5,50.15 ,510 ,2,1,5,1976,Block house,Central,Fully equipped,,80.0,190.0,440.0,210.0,New sewage system New electrical installation Internet,Balcony Cellar,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors Code door lock,31,,
Vilnius,Trakų Vokė,"Vilnius, Trakų Vokė, J. Tiškevičiaus g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-traku-vokeje-j-tiskeviciaus-g-sviesus-jaukus-ka-tik-atnaujintas-butas-4-1087595/,10,29.15 ,350 ,2,1,2,1972,Brick,Central,Fully equipped,1 Class Good (1-3),220.0,250.0,310.0,170.0,Internet Kitchen merged with room Place of residence can be declared,,Washing machine Furniture Refrigerator Kitchen furniture Stove Shower,Code door lock,8,,
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Tuskulėnų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-tuskulenu-g-nuomojamas-kokybiskai-irengtas-po-remonto-1-4-1107865/,50,33.35 ,450 ,1,4,5,"1976 construction, 2021 renovation",Block house,Central,Fully equipped,,240.0,140.0,150.0,140.0,Separate bathroom and WC New sewage system,Storeroom,Washing machine Furniture Refrigerator Kitchen furniture Stove,Steel doors Code door lock,,,
Vilnius,Santariškės,"Vilnius, Santariškės, Santariškių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-santariskese-santariskiu-g-stilingai-irengtas-skandinavisko-stiliaus-2-4-775011/,41A,49 ,520 ,2,2,3,2008,Brick,Central thermostat,Fully equipped,,340.0,850.0,230.0,180.0,,Balcony Closet,Washing machine Furniture Refrigerator Stove Bath,,,,
Vilnius,Paupys,"Vilnius, Paupys, Aukštaičių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-paupyje-aukstaiciu-g-nuomojamas-naujas-kokybiskai-irengtas-4-1107821/,,67 ,1 250 ,3,5,5,2020,Brick,Central thermostat,Fully equipped,,200.0,270.0,310.0,250.0,Flat in an attic New sewage system New electrical installation Private yard Kitchen merged with room Place of residence can be declared,Storeroom Balcony Parking space,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Fireplace Dish washer Shower Bath Recuperation,Steel doors Code door lock,,A+,
Vilnius,Pilaitė,"Vilnius, Pilaitė, Tolminkiemio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-tolminkiemio-g-isnuomojamas-kokybiskai-irengtas-dvieju-4-1107819/,37,46 ,520 ,2,3,4,2020,Block house,Central thermostat,Fully equipped,,320.0,760.0,490.0,350.0,New sewage system New electrical installation Kitchen merged with room,Balcony Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower Recuperation,,,A+,
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Rinktinės g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-rinktines-g-isnuomojamas-erdvus-ir-labai-sviesus-3-4-1101645/,40A,73.37 ,680 ,3,4,4,1959,Brick,Central,Fully equipped,1 Class Good (1-3),150.0,190.0,250.0,260.0,,,,,,,
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Linkmenų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-linkmenu-g-nuomojamas-erdvus-ir-jaukus-2-kambariu-butas-4-1107817/,5,61 ,850 ,2,2,6,2004,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),380.0,130.0,610.0,80.0,High ceiling Private yard Kitchen merged with room,Balcony Terrace Parking space Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Bath,Steel doors Code door lock,36,,
Vilnius,Pašilaičiai,"Vilnius, Pašilaičiai, Justiniškių g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-justiniskiu-g-siuo-metu-laisvas-nuomojamas-jaukus-4-1107815/,144B,38 ,450 ,1,4,6,2005,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),20.0,300.0,150.0,130.0,High ceiling Kitchen merged with room,Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Bath,Steel doors Code door lock Video surveillance,,,
Vilnius,Verkiai,"Vilnius, Verkiai, Trinapolio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-verkiuose-trinapolio-g-nuo-1101-nuomuojamas-2-kambariu-butas-su-4-1107787/,11D,45 ,650 ,2,10,11,2008,Monolithic,Central thermostat,Fully equipped,,40.0,230.0,380.0,400.0,,,,,,,
Vilnius,Pilaitė,"Vilnius, Pilaitė, M. Mažvydo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-m-mazvydo-g-be-tarpininku-nuomojamas-jaukus-dvieju-4-1107771/,1,70 ,580 ,2,3,5,2016,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),210.0,680.0,240.0,300.0,,,,,,,
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Jeronimo Ralio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-jeronimo-ralio-g-nuomojamas-erdvus-moderniai-irengtas-vieno-4-1098269/,6,30.8 ,600 ,1,5,5,2020,Brick,Central,Fully equipped,,690.0,560.0,310.0,230.0,Private entrance Separate bathroom and WC New sewage system New electrical installation Kitchen merged with room,Balcony,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower Recuperation,Steel doors Code door lock,508,A+,
